customer_id,age,gender,income,city,membership_type,referral_source,signup_date,last_purchase_date,num_purchases,total_spent,avg_rating,discount_used,product_review,is_churned
CUST00918,40.0,Male,55808.0,Kerman,Silver,Google Ads,2019-01-30,2024-01-16,5,134.08,4.0,1,,1
CUST00919,33.0,Male,25410.0,Tehran,Bronze,Google Ads,2023-08-25,2024-04-29,7,245.19,5.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00920,40.0,Female,35558.0,Ahvaz,Platinum,Telegram,2022-03-16,2022-11-30,6,230.28,,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00921,51.0,Male,19429.0,Isfahan,Bronze,Direct,2020-11-27,2021-04-06,12,279.52,5.0,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00922,26.0,Female,75800.0,Ahvaz,Silver,Google Ads,2020-08-11,2023-09-21,11,193.42,5.0,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00923,40.0,Male,26185.0,Isfahan,Gold,Email Campaign,2024-04-18,2024-11-14,3,24.86,3.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00924,30.0,Other,90562.0,Tehran,Gold,Telegram,2019-05-02,2022-12-25,12,95.36,4.3,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00925,52.0,Female,37668.0,Tehran,Bronze,Friend Referral,2019-12-23,2023-06-19,2,81.79,3.2,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00926,20.0,Female,15612.0,Tehran,Bronze,Telegram,2019-07-03,2020-11-01,10,514.15,3.1,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00927,31.0,Male,32774.0,Mashhad,Gold,,2019-05-31,2023-04-05,8,137.55,4.2,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00928,43.0,Male,19194.0,Qom,Bronze,Direct,2019-05-07,2024-09-14,5,532.42,4.4,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00929,57.0,Male,51721.0,Isfahan,Gold,Instagram,2022-02-18,2022-12-27,10,304.16,3.7,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00930,37.0,Female,31045.0,Tehran,Gold,Google Ads,2020-04-01,2020-06-18,7,269.38,3.3,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00931,31.0,Female,40052.0,Tabriz,Gold,Friend Referral,2022-01-25,2022-07-23,4,146.7,3.6,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00932,61.0,Male,29097.0,Ahvaz,Bronze,Google Ads,2020-08-22,2023-05-22,13,86.62,4.7,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00933,21.0,Male,26025.0,Sanandaj,Gold,Direct,2020-08-28,2022-07-03,12,1001.28,4.7,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00934,12.0,Female,20248.0,Ahvaz,Silver,Email Campaign,2023-12-23,2024-07-11,8,512.69,4.5,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00935,43.0,Male,59978.0,Shiraz,Gold,Direct,2023-06-18,2023-07-01,12,1306.06,,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00936,32.0,Female,32732.0,Tabriz,Bronze,,2022-09-23,2023-05-26,4,416.42,3.3,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00937,-5.0,Female,30067.0,Zahedan,Bronze,Google Ads,2022-05-25,2022-06-07,7,409.47,5.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00938,47.0,Female,32243.0,Kerman,Bronze,Email Campaign,2023-09-06,2023-12-13,6,403.8,5.0,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00939,41.0,Male,24166.0,Isfahan,Bronze,Direct,2024-02-17,2024-03-20,12,193.39,3.7,0,,0
CUST00940,31.0,Male,30127.0,Tehran,Silver,Google Ads,2023-05-03,2024-07-11,8,244.7,4.0,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00941,23.0,Female,41084.0,Isfahan,Platinum,Direct,2020-08-18,2021-05-01,8,291.85,3.1,1,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00942,48.0,Other,19526.0,Shiraz,Bronze,Instagram,2022-12-11,2023-01-13,9,245.4,4.5,1,,0
CUST00943,46.0,Male,,Karaj,Gold,Direct,2023-10-10,2023-10-28,9,921.98,5.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00944,37.0,Male,83031.0,Shiraz,Bronze,Friend Referral,2024-05-06,2024-10-04,3,143.15,4.8,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00945,60.0,Female,29212.0,Tehran,Bronze,Google Ads,2020-03-20,2023-09-24,5,107.69,5.0,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00946,25.0,Female,26084.0,Karaj,Bronze,Telegram,2024-01-22,2024-07-03,6,588.0,3.8,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00947,20.0,Female,16215.0,Kerman,Bronze,Telegram,2019-01-06,2024-01-29,8,391.22,3.2,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00948,,,,Isfahan,Platinum,Instagram,2023-03-08,2024-04-26,15,1215.86,5.0,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00949,37.0,Male,19273.0,Qom,Bronze,Instagram,2021-04-07,2021-08-21,4,63.29,4.2,1,عالی بود، حتما دوباره خرید میکنم,1
CUST00950,41.0,Male,35984.0,Mashhad,Silver,Friend Referral,2022-03-03,2023-02-24,12,620.83,3.5,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00951,35.0,Female,13031.0,Urmia,Silver,Telegram,2023-10-19,2024-05-13,6,124.04,5.0,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00952,,Female,59332.0,Yazd,Platinum,Email Campaign,2021-05-20,2023-06-12,10,497.05,3.7,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00953,23.0,Male,73579.0,Tabriz,Bronze,Email Campaign,2021-09-01,2024-10-14,11,706.56,3.3,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00954,55.0,Male,48568.0,Karaj,Bronze,Friend Referral,2020-01-11,2021-02-17,3,43.2,4.5,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00955,37.0,Female,14462.0,Urmia,Bronze,Direct,2021-10-20,2022-06-26,10,404.67,3.2,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00956,51.0,Male,60069.0,Shiraz,Silver,Friend Referral,2020-12-02,2022-02-20,10,157.19,4.8,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00957,42.0,Male,22106.0,Isfahan,Bronze,Direct,2023-06-25,2024-03-28,6,504.23,3.3,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00958,43.0,Female,17987.0,Rasht,Gold,Instagram,2023-11-02,2024-02-21,2,87.32,4.3,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00959,45.0,Female,28852.0,Tehran,Silver,Google Ads,2019-05-26,2024-11-01,7,150.36,4.3,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00960,43.0,Female,28509.0,Mashhad,Silver,Telegram,2024-04-20,2024-07-03,4,105.97,4.3,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00961,46.0,Male,26822.0,Yazd,Silver,Instagram,2022-05-19,2023-09-03,14,417.6,,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00962,54.0,Female,77980.0,Karaj,Bronze,Direct,2020-05-11,2022-05-26,15,1616.14,,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00963,40.0,Female,1821450.0,Mashhad,Silver,Email Campaign,2019-05-12,2020-06-06,7,275.73,5.0,1,عالی بود، حتما دوباره خرید میکنم,1
CUST00964,47.0,Female,15971.0,Tehran,Platinum,Google Ads,2023-12-20,2024-05-10,11,818.72,4.0,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00965,37.0,Female,24021.0,Mashhad,Gold,Friend Referral,2021-03-23,2024-02-11,7,285.96,3.3,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00966,55.0,Male,39563.0,Isfahan,Gold,Email Campaign,2020-06-28,2020-12-25,11,177.65,3.8,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00967,30.0,Male,28761.0,Tehran,Gold,Direct,2023-06-03,2024-10-30,9,236.55,3.2,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00968,60.0,Male,46149.0,Karaj,Bronze,Google Ads,2022-12-25,2023-09-19,11,588.42,2.6,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00969,38.0,Male,62918.0,Isfahan,Bronze,Google Ads,2023-12-17,2024-08-08,8,54.01,4.0,0,,1
CUST00970,,Female,56932.0,Shiraz,Bronze,Telegram,2021-12-14,2023-06-19,8,481.39,4.2,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00971,40.0,Female,52357.0,Mashhad,Bronze,Telegram,2021-01-18,2022-10-12,12,281.26,4.6,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00972,30.0,Female,98268.0,Bandar Abbas,Bronze,Instagram,2021-06-12,2022-03-13,3,142.21,,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00973,,Female,13997.0,Mashhad,Silver,Google Ads,2024-04-19,2024-12-05,11,299.16,4.5,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00974,30.0,Male,88262.0,Tehran,Silver,Email Campaign,2021-08-20,2021-11-13,13,890.64,4.1,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00975,33.0,Male,28345.0,Tehran,Gold,Telegram,2021-04-13,2024-04-03,4,172.39,5.0,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00976,,Male,58167.0,Ahvaz,Gold,,2021-03-16,2022-04-23,7,467.22,3.5,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00977,33.0,Male,19579.0,Ahvaz,Platinum,Direct,2021-08-22,2022-03-01,12,99.88,,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00978,9.0,Male,21055.0,Mashhad,Bronze,Email Campaign,2022-07-17,2023-05-05,8,288.28,5.0,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00979,19.0,Female,54029.0,Shiraz,Bronze,Instagram,2019-11-27,2022-10-16,7,161.4,3.8,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00980,47.0,,11416.0,Tehran,Silver,Direct,2022-01-25,2022-05-11,14,825.5,4.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00981,47.0,Male,65753.0,Tabriz,Bronze,Instagram,2019-09-19,2024-11-25,8,666.85,4.4,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00982,43.0,Male,77341.0,Shiraz,Bronze,Telegram,2022-04-16,2023-12-28,6,487.82,4.9,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00983,26.0,Female,40403.0,Tehran,Bronze,Friend Referral,2019-07-06,2020-04-06,8,893.13,4.2,1,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00984,37.0,Male,39540.0,Tehran,Bronze,Google Ads,2022-03-01,2023-12-11,9,762.78,3.5,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00985,38.0,Female,22022.0,Tehran,Silver,Email Campaign,2023-10-15,2024-01-08,6,214.58,3.8,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00986,24.0,Female,54430.0,Tehran,Silver,Email Campaign,2020-10-01,2022-04-09,5,93.25,4.5,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00987,56.0,Other,44739.0,Ahvaz,Silver,Instagram,2023-11-05,2024-01-25,10,89.91,3.9,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00988,49.0,Male,20891.0,Tehran,Silver,Telegram,2024-05-29,2024-07-31,10,179.35,3.8,0,,0
CUST00989,35.0,Female,28713.0,Isfahan,Bronze,Google Ads,2024-03-22,2024-05-15,6,44.83,3.4,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00990,38.0,Male,33004.0,Tehran,Bronze,Friend Referral,2024-04-16,2024-06-28,13,166.16,4.9,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00991,41.0,Female,28690.0,Sanandaj,Bronze,Email Campaign,2022-05-20,2024-10-20,5,252.75,4.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00992,13.0,Male,16031.0,Yazd,Bronze,Google Ads,2022-03-07,2022-07-13,7,58.13,4.0,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00993,35.0,Male,55238.0,Tehran,Gold,Email Campaign,2020-12-30,2021-09-11,6,332.5,4.6,1,عالی بود، حتما دوباره خرید میکنم,1
CUST00994,30.0,Female,31379.0,Isfahan,Gold,Instagram,2022-05-05,2024-11-23,19,501.45,3.1,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00995,26.0,Female,36652.0,Tehran,Silver,Telegram,2021-12-08,2022-07-26,5,222.65,,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00996,35.0,Female,25669.0,Shiraz,Bronze,Telegram,2023-12-09,2024-04-23,11,499.38,,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00997,60.0,Female,48299.0,Tehran,Silver,Google Ads,2021-02-17,2023-06-29,11,1231.37,4.1,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00998,46.0,Female,40914.0,Qom,Silver,Google Ads,2022-03-14,2023-06-11,8,373.18,4.3,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00999,31.0,Male,,Tabriz,Silver,Email Campaign,2023-04-03,2024-03-22,13,173.76,4.2,1,,0
CUST01000,45.0,Female,48453.0,Urmia,Silver,Direct,2022-11-06,2024-07-21,4,78.26,4.8,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01001,55.0,Female,32157.0,Tehran,Silver,Google Ads,2021-09-22,2022-02-14,9,407.82,4.2,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST01002,49.0,Female,23299.0,Kerman,Silver,Friend Referral,2021-01-11,2023-12-03,12,413.87,5.0,0,عالی بود، حتما دوباره خرید میکنم,1
CUST01003,39.0,Female,61058.0,Rasht,Gold,Instagram,2022-11-29,2023-08-15,11,515.87,4.3,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01004,30.0,Male,30652.0,Tehran,Bronze,Instagram,2019-08-07,2019-11-01,6,336.86,,0,,1
CUST01005,46.0,Female,32760.0,Mashhad,Gold,Friend Referral,2019-03-24,2021-07-13,111,2247.89,,0,,0
CUST01006,43.0,Male,32755.0,Tehran,Bronze,Instagram,2019-05-15,2024-10-06,6,344.14,4.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01007,49.0,Male,28539.0,Isfahan,Bronze,Email Campaign,2020-10-09,2021-06-30,5,310.35,3.7,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST01008,46.0,Female,33100.0,Isfahan,Platinum,Direct,2020-06-01,2024-09-13,8,379.65,3.3,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST01009,51.0,Male,115350.0,Tabriz,Platinum,Email Campaign,2023-07-31,2024-08-25,7,943.05,4.4,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01010,32.0,Female,19367.0,Mashhad,Bronze,Telegram,2022-10-10,2023-05-29,4,37.17,3.8,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST01011,54.0,Male,22277.0,Zahedan,Silver,Email Campaign,2020-07-27,2023-01-13,5,619.24,,0,عالی بود، حتما دوباره خرید میکنم,0
CUST01012,40.0,Male,83333.0,Tehran,Bronze,Telegram,2020-11-10,2022-06-20,11,352.17,3.7,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01013,63.0,Female,29002.0,Sanandaj,Silver,Telegram,2021-08-23,2022-11-12,16,365.71,3.8,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST01014,30.0,Female,27712.0,Tehran,Gold,,2021-01-23,2024-03-20,11,647.61,4.7,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST01015,59.0,Female,67570.0,Rasht,Platinum,Telegram,2023-06-12,2024-03-08,7,185.53,4.4,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01016,40.0,Female,15489.0,Isfahan,Silver,Instagram,2021-04-09,2024-04-25,17,1353.76,4.0,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST01017,30.0,Female,59449.0,Tehran,Bronze,Direct,2022-07-18,2023-10-26,9,281.53,4.5,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01018,32.0,Male,37323.0,Yazd,Silver,Email Campaign,2022-12-11,2023-05-29,10,872.21,4.0,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST01019,34.0,Male,47996.0,Isfahan,Bronze,Direct,2021-11-21,2022-03-28,10,171.75,4.2,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST01020,43.0,Male,47459.0,Qom,Platinum,Telegram,2019-04-01,2024-08-24,7,369.89,3.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST01021,44.0,Female,24915.0,Tabriz,Gold,Telegram,2022-10-25,2022-11-19,14,299.91,3.6,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST01022,31.0,Female,,Shiraz,Silver,,2019-06-08,2020-12-31,10,542.84,4.2,1,عالی بود، حتما دوباره خرید میکنم,1
CUST01023,38.0,Male,26106.0,Shiraz,Bronze,Instagram,2020-03-23,2021-08-15,7,79.34,4.2,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01024,64.0,Female,46412.0,Karaj,Bronze,Telegram,2023-04-07,2024-08-06,10,123.08,4.8,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST01025,59.0,Female,76316.0,Tehran,Bronze,Google Ads,2019-04-05,2021-11-09,8,248.43,4.4,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST01026,43.0,Male,83062.0,Qom,Gold,Telegram,2019-03-10,2020-04-18,17,1528.36,,0,عالی بود، حتما دوباره خرید میکنم,0
CUST01027,38.0,Male,30937.0,Urmia,Silver,Telegram,2019-06-09,2022-04-23,8,77.61,3.2,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST01028,39.0,Female,47948.0,Tehran,Bronze,Instagram,2020-03-28,2023-04-08,6,607.1,4.7,1,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST01029,45.0,Female,29270.0,Tehran,Silver,Instagram,2022-08-21,2023-08-19,10,543.57,4.3,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST01030,26.0,Female,163126.0,Karaj,Gold,Telegram,2020-09-21,2024-07-12,4,340.78,4.8,1,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST01031,,Male,57993.0,Shiraz,Bronze,Instagram,2019-08-08,2022-07-26,9,388.06,4.4,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01032,18.0,,38194.0,Mashhad,Gold,Google Ads,2023-10-09,2023-11-16,9,430.27,5.0,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST01033,43.0,Male,43806.0,Tehran,Gold,Email Campaign,2024-05-04,2024-09-03,11,387.27,3.9,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST01034,46.0,Male,46363.0,Shiraz,Platinum,Google Ads,2022-05-28,2023-03-15,10,322.12,4.1,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST01035,32.0,,47195.0,Tehran,Bronze,Friend Referral,2024-05-11,2024-05-31,11,768.06,4.7,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01036,57.0,Male,31445.0,Shiraz,Bronze,Email Campaign,2024-03-03,2024-12-09,10,172.41,4.7,1,عالی بود، حتما دوباره خرید میکنم,0
CUST01037,23.0,Female,28664.0,Rasht,Bronze,Google Ads,2021-04-22,2021-10-29,5,212.09,4.3,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01038,20.0,Male,33153.0,Isfahan,Bronze,Google Ads,2020-10-27,2022-01-30,9,85.46,3.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01039,41.0,Female,18328.0,Shiraz,Bronze,Telegram,2022-10-20,2024-08-13,5,64.6,2.9,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01040,51.0,Female,55880.0,Bandar Abbas,Silver,Direct,2023-08-25,2024-09-11,4,157.22,3.8,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST01041,58.0,Male,22448.0,Qom,Silver,Email Campaign,2021-01-31,2021-09-20,10,248.54,4.1,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01042,32.0,Female,19226.0,Yazd,Gold,Email Campaign,2021-07-11,2022-10-27,15,538.94,2.8,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01043,51.0,Male,36004.0,Mashhad,Bronze,Direct,2024-03-24,2024-08-16,1,19.79,4.1,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST01044,38.0,Female,33588.0,Rasht,Silver,Google Ads,2020-05-21,2021-02-15,13,838.84,4.6,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST01045,,Male,42183.0,Tehran,Gold,Instagram,2020-06-10,2023-08-11,10,137.96,4.1,0,,0
CUST01046,49.0,Male,25824.0,Tehran,Gold,Google Ads,2022-08-16,2023-02-02,6,758.51,4.3,0,,0
CUST01047,46.0,Male,,Tehran,Gold,Instagram,2021-02-02,2021-03-01,7,685.9,4.5,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01048,19.0,Male,55010.0,Mashhad,Gold,Direct,2020-12-04,2021-04-18,7,413.43,3.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST01049,56.0,Female,53036.0,Yazd,Platinum,Telegram,2020-02-16,2022-08-28,8,95.5,,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01050,,Male,51726.0,Mashhad,Bronze,Instagram,2020-05-25,2021-07-03,11,395.83,3.6,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST01051,30.0,Male,37063.0,Qom,Silver,Email Campaign,2023-03-27,2024-08-12,10,615.89,3.9,0,,0
CUST01052,43.0,Male,40189.0,Karaj,Bronze,Google Ads,2023-03-10,2023-11-05,6,492.49,3.6,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST01053,44.0,Male,41700.0,Ahvaz,Bronze,Friend Referral,2019-03-12,2021-07-14,7,572.34,4.9,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01054,41.0,Female,24499.0,Mashhad,Bronze,Telegram,2019-11-21,2021-02-06,8,567.21,3.3,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01055,31.0,,87942.0,Tabriz,Bronze,Friend Referral,2019-07-06,2020-09-11,15,74.29,5.0,0,عالی بود، حتما دوباره خرید میکنم,0
CUST01056,30.0,Male,80737.0,Mashhad,Bronze,Friend Referral,2022-07-31,2023-03-15,10,178.76,5.0,1,عالی بود، حتما دوباره خرید میکنم,0
CUST01057,38.0,Female,58486.0,Tehran,Bronze,Instagram,2022-10-18,2024-03-09,10,722.62,3.0,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST01058,52.0,Female,28127.0,Bandar Abbas,Bronze,Friend Referral,2024-05-18,2024-06-17,12,314.94,3.7,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01059,45.0,Male,50186.0,Tehran,Platinum,Direct,2020-08-28,2024-04-15,8,417.07,4.5,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST01060,34.0,Female,65318.0,Tehran,Bronze,Email Campaign,2024-03-13,2024-04-15,10,1319.81,3.4,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST01061,47.0,Female,17432.0,Yazd,Gold,Friend Referral,2023-09-22,2023-09-23,11,277.31,,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST01062,4.0,Female,100379.0,Isfahan,Bronze,Friend Referral,2023-12-26,2024-12-21,5,429.98,4.2,0,,1
CUST01063,52.0,Female,12789.0,Qom,Platinum,Direct,2023-05-09,2023-11-19,7,379.4,3.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST01064,17.0,Male,55424.0,Isfahan,Gold,Email Campaign,2019-05-29,2021-01-23,13,2231.96,4.2,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST01065,34.0,Female,86853.0,Mashhad,Silver,Google Ads,2019-05-08,2024-06-13,4,217.27,4.8,1,عالی بود، حتما دوباره خرید میکنم,1
CUST01066,25.0,Female,33934.0,Isfahan,Silver,Friend Referral,2019-09-29,2023-05-22,4,106.23,4.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST01067,22.0,Female,33181.0,Mashhad,Bronze,Direct,2023-07-30,2024-04-04,7,297.87,3.4,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST01068,52.0,Female,54209.0,Mashhad,Platinum,Telegram,2020-09-22,2021-02-15,7,118.64,4.9,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST01069,32.0,Male,110319.0,Karaj,Gold,Instagram,2024-02-29,2024-11-08,9,620.49,5.0,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST01070,42.0,,30680.0,Tabriz,Gold,Telegram,2019-10-18,2020-11-19,9,274.93,4.4,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST01071,37.0,Female,22730.0,Zahedan,Silver,Instagram,2020-09-17,2024-06-05,5,212.51,3.4,0,عالی بود، حتما دوباره خرید میکنم,1
CUST01072,44.0,Male,28162.0,Tehran,Bronze,Friend Referral,2022-02-28,2022-07-02,127,11520.02,3.5,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01073,39.0,Male,14307.0,Shiraz,Gold,Friend Referral,2021-07-25,2023-08-26,11,168.46,2.4,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST01074,,Female,62234.0,Ahvaz,Bronze,Email Campaign,2021-07-31,2022-09-01,6,493.63,3.7,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01075,50.0,Male,26677.0,Zahedan,Silver,Friend Referral,2024-05-08,2024-09-15,8,85.42,4.8,1,عالی بود، حتما دوباره خرید میکنم,0
CUST01076,32.0,Male,32048.0,Tehran,Bronze,Google Ads,2022-07-30,2024-02-11,11,424.04,3.6,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01077,19.0,Male,62678.0,Tabriz,Platinum,Google Ads,2023-03-10,2024-11-03,7,415.1,3.4,0,عالی بود، حتما دوباره خرید میکنم,1
CUST01078,33.0,Male,28965.0,Yazd,Bronze,Email Campaign,2021-01-04,2023-06-14,7,505.89,4.8,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST01079,56.0,Male,57266.0,Tehran,Bronze,Instagram,2020-03-23,2022-06-22,8,132.48,4.9,0,عالی بود، حتما دوباره خرید میکنم,0
CUST01080,48.0,Male,19480.0,Yazd,Silver,Friend Referral,2021-12-04,2024-05-23,11,1466.31,3.7,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST01081,34.0,Male,64552.0,Tehran,Gold,Instagram,2020-05-13,2022-12-13,3,179.87,4.5,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST01082,34.0,Female,44585.0,Karaj,Silver,Direct,2019-09-24,2023-08-24,8,583.45,3.5,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
